url,marque,id_variante,designation,reference,descriptif,atribute,attribute_value,prix_promo_unit,ref_price_unit,qty_dgrsf_1,qty_dgrsf_2,prix_prom_dgrsf_1,prix_prom_dgrsf_2
https://www.megadental.fr/plaques-erlm-pour-pspix-nouvelle-generation-boite-de-2-acteon.html,,36836,PLAQUES ERLM POUR PSPIX² NOUVELLE GENERATION BOITE DE 2 (ACTEON),,,dimension_taille,31 x 41 mm,94,125,1,,94,
https://www.megadental.fr/plaques-erlm-pour-pspix-nouvelle-generation-boite-de-2-acteon.html,,36836,PLAQUES ERLM POUR PSPIX² NOUVELLE GENERATION BOITE DE 2 (ACTEON),,,dimension_taille,24 x 40 mm,94,125,1,,94,
https://www.megadental.fr/plaques-erlm-pour-pspix-nouvelle-generation-boite-de-2-acteon.html,,36836,PLAQUES ERLM POUR PSPIX² NOUVELLE GENERATION BOITE DE 2 (ACTEON),,,dimension_taille,22 x 31 mm,94,125,1,,94,
https://www.megadental.fr/plaques-erlm-pour-pspix-nouvelle-generation-boite-de-2-acteon.html,,36836,PLAQUES ERLM POUR PSPIX² NOUVELLE GENERATION BOITE DE 2 (ACTEON),,,dimension_taille,27 x 54 mm,94,125,1,,94,
https://www.megadental.fr/plaque-base-pour-cs7200-carestream.html,,36841,PLAQUE BASE POUR CS7200 (CARESTREAM),,,taille,Taille 2,325.5,325.5,1,,325.5,
https://www.megadental.fr/plaque-base-pour-cs7200-carestream.html,,36841,PLAQUE BASE POUR CS7200 (CARESTREAM),,,taille,Taille 1,325.5,325.5,1,,325.5,
https://www.megadental.fr/plaque-base-pour-cs7200-carestream.html,,36841,PLAQUE BASE POUR CS7200 (CARESTREAM),,,taille,Taille 0,325.5,325.5,1,,325.5,
https://www.megadental.fr/plaque-smart-plate-carestream.html,,36843,PLAQUE SMART PLATE (CARESTREAM),,,taille,T2,431.57,431.57,1,,431.57,
https://www.megadental.fr/plaque-smart-plate-carestream.html,,36843,PLAQUE SMART PLATE (CARESTREAM),,,taille,T4,431.57,431.57,1,,431.57,
https://www.megadental.fr/plaque-smart-plate-carestream.html,,36843,PLAQUE SMART PLATE (CARESTREAM),,,taille,T0,431.57,431.57,1,,431.57,
https://www.megadental.fr/plaque-smart-plate-carestream.html,,36843,PLAQUE SMART PLATE (CARESTREAM),,,taille,T1,431.57,431.57,1,,431.57,
https://www.megadental.fr/plaque-smart-plate-carestream.html,,36843,PLAQUE SMART PLATE (CARESTREAM),,,taille,T3,431.57,431.57,1,,431.57,
https://www.megadental.fr/boites-de-reassort-angulateurs-posterieurs-lot-de-10-owandy.html,,34511,BOITES DE RÉASSORT ANGULATEURS POSTÉRIEURS - LOT DE 10 - (OWANDY),,,taille,1,158.6,158.6,1,,158.6,
https://www.megadental.fr/boites-de-reassort-angulateurs-posterieurs-lot-de-10-owandy.html,,34511,BOITES DE RÉASSORT ANGULATEURS POSTÉRIEURS - LOT DE 10 - (OWANDY),,,taille,2,158.6,158.6,1,,158.6,
https://www.megadental.fr/portes-capteurs-xcp-ds-fit-dentsply-rinn.html,,36971,PORTES-CAPTEURS XCP DS FIT - (DENTSPLY RINN),,Porte-capteurs numériques universels . Adaptation (quelque soit la marque) à la taille des capteurs intra-oraux grâce à une pince mobile (taille 1 & 2). Codage par couleur des positions (bleu Antérieur   Jaune Postérieur   rouge Bitewing   vert Endodontie) . Compatibles avec les bras et anneaux XCP-ORA et XCP. Autoclavables (132°C pendant 10 min). N°1 (bleu) : AntérieurN°2 (jaune) : PostérieurN°3 (rouge) : Bitewing HorizontalN°4 (rouge) : Bitewing VerticalN°5 (vert) : Endodontie DM Classe I Fabricant : Dentsply Rinn . ,type_equipement,Porte-capteur Bitewing Horizontal (N°3),42.9,45.5,1,,42.9,
https://www.megadental.fr/portes-capteurs-xcp-ds-fit-dentsply-rinn.html,,36971,PORTES-CAPTEURS XCP DS FIT - (DENTSPLY RINN),,Porte-capteurs numériques universels . Adaptation (quelque soit la marque) à la taille des capteurs intra-oraux grâce à une pince mobile (taille 1 & 2). Codage par couleur des positions (bleu Antérieur   Jaune Postérieur   rouge Bitewing   vert Endodontie) . Compatibles avec les bras et anneaux XCP-ORA et XCP. Autoclavables (132°C pendant 10 min). N°1 (bleu) : AntérieurN°2 (jaune) : PostérieurN°3 (rouge) : Bitewing HorizontalN°4 (rouge) : Bitewing VerticalN°5 (vert) : Endodontie DM Classe I Fabricant : Dentsply Rinn . ,type_equipement,Porte-capteur Bitewing Vertical (N°4),42.9,45.5,1,,42.9,
https://www.megadental.fr/portes-capteurs-xcp-ds-fit-dentsply-rinn.html,,36971,PORTES-CAPTEURS XCP DS FIT - (DENTSPLY RINN),,Porte-capteurs numériques universels . Adaptation (quelque soit la marque) à la taille des capteurs intra-oraux grâce à une pince mobile (taille 1 & 2). Codage par couleur des positions (bleu Antérieur   Jaune Postérieur   rouge Bitewing   vert Endodontie) . Compatibles avec les bras et anneaux XCP-ORA et XCP. Autoclavables (132°C pendant 10 min). N°1 (bleu) : AntérieurN°2 (jaune) : PostérieurN°3 (rouge) : Bitewing HorizontalN°4 (rouge) : Bitewing VerticalN°5 (vert) : Endodontie DM Classe I Fabricant : Dentsply Rinn . ,type_equipement,Porte-Capteur Antérieur (N°1),42.9,45.5,1,,42.9,
https://www.megadental.fr/portes-capteurs-xcp-ds-fit-dentsply-rinn.html,,36971,PORTES-CAPTEURS XCP DS FIT - (DENTSPLY RINN),,Porte-capteurs numériques universels . Adaptation (quelque soit la marque) à la taille des capteurs intra-oraux grâce à une pince mobile (taille 1 & 2). Codage par couleur des positions (bleu Antérieur   Jaune Postérieur   rouge Bitewing   vert Endodontie) . Compatibles avec les bras et anneaux XCP-ORA et XCP. Autoclavables (132°C pendant 10 min). N°1 (bleu) : AntérieurN°2 (jaune) : PostérieurN°3 (rouge) : Bitewing HorizontalN°4 (rouge) : Bitewing VerticalN°5 (vert) : Endodontie DM Classe I Fabricant : Dentsply Rinn . ,type_equipement,Porte-capteur Endodontie (N°5),42.9,45.5,1,,42.9,
https://www.megadental.fr/portes-capteurs-xcp-ds-fit-dentsply-rinn.html,,36971,PORTES-CAPTEURS XCP DS FIT - (DENTSPLY RINN),,Porte-capteurs numériques universels . Adaptation (quelque soit la marque) à la taille des capteurs intra-oraux grâce à une pince mobile (taille 1 & 2). Codage par couleur des positions (bleu Antérieur   Jaune Postérieur   rouge Bitewing   vert Endodontie) . Compatibles avec les bras et anneaux XCP-ORA et XCP. Autoclavables (132°C pendant 10 min). N°1 (bleu) : AntérieurN°2 (jaune) : PostérieurN°3 (rouge) : Bitewing HorizontalN°4 (rouge) : Bitewing VerticalN°5 (vert) : Endodontie DM Classe I Fabricant : Dentsply Rinn . ,type_equipement,Porte-capteur postérieur (N°2),42.9,45.5,1,,42.9,
https://www.megadental.fr/super-bite-senso-kerr.html,,37511,SUPER BITE SENSO (KERR),,,type_produit,Antérieur,183,222.5,1,2,222.5,183
https://www.megadental.fr/super-bite-senso-kerr.html,,37511,SUPER BITE SENSO (KERR),,,type_produit,Postérieur,183,222.5,1,2,222.5,183
https://www.megadental.fr/xcp-ora-dentsply-sirona.html,,37868,XCP Arms & Rings Endo (DENTSPLY SIRONA),,Un bras  un anneau pour positionner et aligner les radiographies intra-orales en endodontie.• Résistant :autoclavable.• Simple : code couleur en fonction du type de radio réalisée.• Flexible : anneau conçu pour convenir À  l 'ensemble des tubes radiogènes du marché.• Fiable : technique parallèle = stabilité.,type_produit,Le bras endo,41.75,41.75,1,,41.75,
https://www.megadental.fr/xcp-ora-dentsply-sirona.html,,37868,XCP Arms & Rings Endo (DENTSPLY SIRONA),,Un bras  un anneau pour positionner et aligner les radiographies intra-orales en endodontie.• Résistant :autoclavable.• Simple : code couleur en fonction du type de radio réalisée.• Flexible : anneau conçu pour convenir À  l 'ensemble des tubes radiogènes du marché.• Fiable : technique parallèle = stabilité.,type_produit,Anneau de visée Endo,13.5,13.5,1,,13.5,
https://www.megadental.fr/porte-film-endo-durr-dental.html,,38344,PORTE-FILM ENDO - (DURR DENTAL),,PORTE-FILM ENDO 2 x Droite   2 x Gauche existe en modèles : Antérieur ou Postérieur DM Classe I Fabricant : Dürr Dental ,modele,Postérieur,59.8,59.8,1,,59.8,
https://www.megadental.fr/poch-prot-xios-hygiene-sirona.html,,36871,POCH PROT XIOS HYGIENE (SIRONA),,,taille,Taille 1,37.96,37.96,1,,37.96,
https://www.megadental.fr/poch-prot-xios-hygiene-sirona.html,,36871,POCH PROT XIOS HYGIENE (SIRONA),,,taille,Taille 0,37.96,37.96,1,,37.96,
https://www.megadental.fr/poch-prot-xios-hygiene-sirona.html,,36871,POCH PROT XIOS HYGIENE (SIRONA),,,taille,Taille 2,37.96,37.96,1,,37.96,
https://www.megadental.fr/protections-pour-capteur-trophy-kodak.html,,37104,PROTECTIONS POUR CAPTEUR TROPHY (KODAK),,,taille,1,159,159,1,,159,
https://www.megadental.fr/protections-pour-capteur-trophy-kodak.html,,37104,PROTECTIONS POUR CAPTEUR TROPHY (KODAK),,,taille,2,159,159,1,,159,
https://www.megadental.fr/protections-pour-panoramique-kodak.html,,37105,PROTECTIONS POUR PANORAMIQUE (KODAK),,,type_produit,Protection panoramique KODAK 8000,89,89,1,,89,
https://www.megadental.fr/protections-pour-panoramique-kodak.html,,37105,PROTECTIONS POUR PANORAMIQUE (KODAK),,,type_produit,Kit,165,165,1,,165,
https://www.megadental.fr/protection-capteurs-a-usage-unique-digora.html,,37107,PROTECTION CAPTEURS A USAGE UNIQUE (DIGORA),,,taille,0 Enfant,141.9,149,1,2,149,141.9
https://www.megadental.fr/protection-capteurs-a-usage-unique-digora.html,,37107,PROTECTION CAPTEURS A USAGE UNIQUE (DIGORA),,,taille,2 Adulte,141.9,149,1,2,149,141.9
https://www.megadental.fr/protection-cs7200-carestream.html,,37108,PROTECTION CS7200 (CARESTREAM),,,taille,Taille 2,56.75,56.75,1,,56.75,
https://www.megadental.fr/protection-cs7200-carestream.html,,37108,PROTECTION CS7200 (CARESTREAM),,,taille,taille_0,56.75,56.75,1,,56.75,
https://www.megadental.fr/protection-cs7200-carestream.html,,37108,PROTECTION CS7200 (CARESTREAM),,,taille,Taille 1,56.75,56.75,1,,56.75,
https://www.megadental.fr/protection-cs7600-carestream.html,,37109,PROTECTION CS7600 (CARESTREAM),,,taille,T0,117,117,1,,117,
https://www.megadental.fr/protection-cs7600-carestream.html,,37109,PROTECTION CS7600 (CARESTREAM),,,taille,T2,117,117,1,,117,
https://www.megadental.fr/protection-xios-ecran-sirona.html,,37111,PROTECTION XIOS ECRAN (SIRONA),,,taille,Taille 2,59.95,59.95,1,,59.95,
https://www.megadental.fr/protection-xios-ecran-sirona.html,,37111,PROTECTION XIOS ECRAN (SIRONA),,,taille,Taille 3,59.95,59.95,1,,59.95,
https://www.megadental.fr/protection-xios-ecran-sirona.html,,37111,PROTECTION XIOS ECRAN (SIRONA),,,taille,Taille 0,59.95,59.95,1,,59.95,
https://www.megadental.fr/doigtiers-en-latex-boite-de-100-dental-excellence.html,,35138,Doigtiers en latex boite de 100 (DENTAL EXCELLENCE),,"Doigtiers chlorés en latex en 4 tailles au choix (de S à XL).
Dispositif dentaire à usage unique permettant d'éviter toute contamination croisée lors des contacts avec la cavité buccale de vos patients. 

Avantages :
• Latex naturel chloré
• Traitement hygiénique des patients

Conditionnement de vente : sachet de 100 doigtiers.",taille,XL,3.3,3.9,1,10,3.4,3.3
https://www.megadental.fr/doigtiers-en-latex-boite-de-100-dental-excellence.html,,35138,Doigtiers en latex boite de 100 (DENTAL EXCELLENCE),,"Doigtiers chlorés en latex en 4 tailles au choix (de S à XL).
Dispositif dentaire à usage unique permettant d'éviter toute contamination croisée lors des contacts avec la cavité buccale de vos patients. 

Avantages :
• Latex naturel chloré
• Traitement hygiénique des patients

Conditionnement de vente : sachet de 100 doigtiers.",taille,S,3.3,3.9,1,10,3.4,3.3
https://www.megadental.fr/doigtiers-en-latex-boite-de-100-dental-excellence.html,,35138,Doigtiers en latex boite de 100 (DENTAL EXCELLENCE),,"Doigtiers chlorés en latex en 4 tailles au choix (de S à XL).
Dispositif dentaire à usage unique permettant d'éviter toute contamination croisée lors des contacts avec la cavité buccale de vos patients. 

Avantages :
• Latex naturel chloré
• Traitement hygiénique des patients

Conditionnement de vente : sachet de 100 doigtiers.",taille,M,3.3,3.9,1,10,3.4,3.3
https://www.megadental.fr/doigtiers-en-latex-boite-de-100-dental-excellence.html,,35138,Doigtiers en latex boite de 100 (DENTAL EXCELLENCE),,"Doigtiers chlorés en latex en 4 tailles au choix (de S à XL).
Dispositif dentaire à usage unique permettant d'éviter toute contamination croisée lors des contacts avec la cavité buccale de vos patients. 

Avantages :
• Latex naturel chloré
• Traitement hygiénique des patients

Conditionnement de vente : sachet de 100 doigtiers.",taille,L,3.3,3.9,1,10,3.4,3.3
https://www.megadental.fr/capteur-sopix-usb-sopro.html,,34647,CAPTEUR SOPIX USB  (SOPRO),,"Des images
de haute qualité.
Les capteurs de la gamme SOPIX assurent une image de haute précision et des
contrastes saisissants qui garantissent l'établissement d'un diagnostic plus
fiable.
Capteur CMOS à fibre optique de 1 5 million de pixels (taille 1).


Résolution théorique de 25 pl/mm  résolution réelle > 12 pl/mm  câble de
3 70 m.
Intègre la technologie Ace (Automatic Control Exposure).
Livré avec un support pour capteur  10 protège-capteur  le logiciel Sopro
Imagine et sa licence.",compatibilite,Mac,4290,5769,1,,4290,
https://www.megadental.fr/capteur-sopix-usb-sopro.html,,34647,CAPTEUR SOPIX USB  (SOPRO),,"Des images
de haute qualité.
Les capteurs de la gamme SOPIX assurent une image de haute précision et des
contrastes saisissants qui garantissent l'établissement d'un diagnostic plus
fiable.
Capteur CMOS à fibre optique de 1 5 million de pixels (taille 1).


Résolution théorique de 25 pl/mm  résolution réelle > 12 pl/mm  câble de
3 70 m.
Intègre la technologie Ace (Automatic Control Exposure).
Livré avec un support pour capteur  10 protège-capteur  le logiciel Sopro
Imagine et sa licence.",compatibilite,Windows,4290,5769,1,,4290,
https://www.megadental.fr/revelateur-et-fixateur-velopex.html,,37228,REVELATEUR ET FIXATEUR - (VELOPEX),,Un révélateur et un fixateur pré-mélangés de haute qualité compatibles pour un usage dans plusieurs développeuses automatiques.Solutions prêtes à l’emploi.Pour le développement en machine des films dentaires et panoramiques.,conditionnement_vente,Le fixateur (2 x 5L),45.45,49.9,1,2,49.9,45.45
https://www.megadental.fr/revelateur-et-fixateur-velopex.html,,37228,REVELATEUR ET FIXATEUR - (VELOPEX),,Un révélateur et un fixateur pré-mélangés de haute qualité compatibles pour un usage dans plusieurs développeuses automatiques.Solutions prêtes à l’emploi.Pour le développement en machine des films dentaires et panoramiques.,conditionnement_vente,Le révélateur (2x5L),45.45,49.9,1,2,49.9,45.45
https://www.megadental.fr/negatoscope-universel-dentsply-sirona.html,,36598,NÉGATOSCOPE UNIVERSEL (DENTSPLY SIRONA),,Négatoscope utilisable pour tous les formats de radios dentaires y compris les panoramiques.Équipé d'une loupe à fort grossissement (2x)  coulissante horizontalement et verticalement sur toute la surface de l'écran.• Surface éclairée : 15 2 x 30 4 cm.• Dimensions : 21 6 x 34 3 x 6 4 cm.• Peut être utilisé posé sur un meuble ou fixé sur le mur.Garantie 1 an.,type_produit,Le tube de rechange 8 W,23,23,1,,23,
https://www.megadental.fr/negatoscope-ba-international.html,,36597,NÉGATOSCOPE (BA INTERNATIONAL),,Négatoscope de haute qualité permettant la lecture des radios.Peut être placé sur une table ou fixé au mur.Écran en plexiglas limitant l'éblouissement. Disponible en 2 tailles. 230 V / 50 Hz.• DONNÉES DU XRV 30 :Dimensions : L33 x l20n5 x P5 5 cm.Taille écran : 30 x 16 5 cm.Puissance : 15 W.Poids : 2 5 kg.• DONNÉES DU XRV 38 :Dimensions : L41 x l25 x P 7 cm.Taille écran : 38 x 20 5 cm.Puissance : 32 W.Poids : 3 5 kg.,type_produit,Le négatoscope XRV 38,205.45,235.45,1,,205.45,
https://www.megadental.fr/negatoscope-ba-international.html,,36597,NÉGATOSCOPE (BA INTERNATIONAL),,Négatoscope de haute qualité permettant la lecture des radios.Peut être placé sur une table ou fixé au mur.Écran en plexiglas limitant l'éblouissement. Disponible en 2 tailles. 230 V / 50 Hz.• DONNÉES DU XRV 30 :Dimensions : L33 x l20n5 x P5 5 cm.Taille écran : 30 x 16 5 cm.Puissance : 15 W.Poids : 2 5 kg.• DONNÉES DU XRV 38 :Dimensions : L41 x l25 x P 7 cm.Taille écran : 38 x 20 5 cm.Puissance : 32 W.Poids : 3 5 kg.,type_produit,Le négatoscope XRV 30,213.95,213.95,1,,213.95,
https://www.megadental.fr/negatoscope-ba-international.html,,36597,NÉGATOSCOPE (BA INTERNATIONAL),,Négatoscope de haute qualité permettant la lecture des radios.Peut être placé sur une table ou fixé au mur.Écran en plexiglas limitant l'éblouissement. Disponible en 2 tailles. 230 V / 50 Hz.• DONNÉES DU XRV 30 :Dimensions : L33 x l20n5 x P5 5 cm.Taille écran : 30 x 16 5 cm.Puissance : 15 W.Poids : 2 5 kg.• DONNÉES DU XRV 38 :Dimensions : L41 x l25 x P 7 cm.Taille écran : 38 x 20 5 cm.Puissance : 32 W.Poids : 3 5 kg.,type_produit,Le tube néon du XRV 38,23.7,27.9,1,,23.7,
https://www.megadental.fr/negatoscope-ba-international.html,,36597,NÉGATOSCOPE (BA INTERNATIONAL),,Négatoscope de haute qualité permettant la lecture des radios.Peut être placé sur une table ou fixé au mur.Écran en plexiglas limitant l'éblouissement. Disponible en 2 tailles. 230 V / 50 Hz.• DONNÉES DU XRV 30 :Dimensions : L33 x l20n5 x P5 5 cm.Taille écran : 30 x 16 5 cm.Puissance : 15 W.Poids : 2 5 kg.• DONNÉES DU XRV 38 :Dimensions : L41 x l25 x P 7 cm.Taille écran : 38 x 20 5 cm.Puissance : 32 W.Poids : 3 5 kg.,type_produit,Le tube néon du XRV 30,19.4,19.4,1,,19.4,
https://www.megadental.fr/cobra-renfert.html,,34818,COBRA (RENFERT),,,modele,90 μ blanc,37,37,1,,37,
https://www.megadental.fr/cobra-renfert.html,,34818,COBRA (RENFERT),,,modele,125 μ blanc,37,37,1,,37,
https://www.megadental.fr/cobra-renfert.html,,34818,COBRA (RENFERT),,,modele,250 μ blanc,37,37,1,,37,
https://www.megadental.fr/cobra-renfert.html,,34818,COBRA (RENFERT),,,modele,110 μ blanc,37,37,1,,37,
https://www.megadental.fr/cobra-blanc-5-kg-renfert.html,,34819,COBRA BLANC 5 KG (RENFERT),,,micron_,50,39,39,1,,39,
https://www.megadental.fr/cobra-blanc-5-kg-renfert.html,,34819,COBRA BLANC 5 KG (RENFERT),,,micron_,25,73,73,1,,73,
https://www.megadental.fr/oxyde-d-aluminium-danville.html,,36689,OXYDE D'ALUMINIUM (DANVILLE),,Abrasifs 454 g. Alumine alpha de la plus haute qualité médicale. Taille régulière des particules pour un flux régulier sans risque de blocage.Nettoyage de colles  ciments... Préparation adhésive des surfaces métalliques et dentaires.Nettoyage des brackets. Mordançage de métaux pour une adhérence optimale.Alumine de 27 Î¼m agglomérée en particules de 85Î¼m qui éclatent lors de la projection sur l 'émail pour permettre un nettoyage efficace et sansrisque pour les dents des colles  ciments...,micron_,85,43,43,1,,43,
https://www.megadental.fr/oxyde-d-aluminium-danville.html,,36689,OXYDE D'ALUMINIUM (DANVILLE),,Abrasifs 454 g. Alumine alpha de la plus haute qualité médicale. Taille régulière des particules pour un flux régulier sans risque de blocage.Nettoyage de colles  ciments... Préparation adhésive des surfaces métalliques et dentaires.Nettoyage des brackets. Mordançage de métaux pour une adhérence optimale.Alumine de 27 Î¼m agglomérée en particules de 85Î¼m qui éclatent lors de la projection sur l 'émail pour permettre un nettoyage efficace et sansrisque pour les dents des colles  ciments...,micron_,90,27,27,1,,27,
https://www.megadental.fr/plaque-de-programmation-kavo.html,,36834,PLAQUE DE PROGRAMMATION (KAVO),,Une couleur pour chaque jour vous permet d'obtenir une meilleure efficacité de travail et de communication inter-laboratoire.Le lot de 10.,couleur,Rouge,135.7,135.7,1,,135.7,
https://www.megadental.fr/plaque-de-programmation-kavo.html,,36834,PLAQUE DE PROGRAMMATION (KAVO),,Une couleur pour chaque jour vous permet d'obtenir une meilleure efficacité de travail et de communication inter-laboratoire.Le lot de 10.,couleur,Jaune,135.7,135.7,1,,135.7,
https://www.megadental.fr/plaque-de-programmation-kavo.html,,36834,PLAQUE DE PROGRAMMATION (KAVO),,Une couleur pour chaque jour vous permet d'obtenir une meilleure efficacité de travail et de communication inter-laboratoire.Le lot de 10.,couleur,Jaune safran,91,91,1,,91,
https://www.megadental.fr/geo-dip-cire-immersion-renfert.html,,35790,GEO DIP CIRE IMMERSION (RENFERT),,,couleur,Jaune,41.25,41.25,1,,41.25,
https://www.megadental.fr/geo-dip-cire-immersion-renfert.html,,35790,GEO DIP CIRE IMMERSION (RENFERT),,,couleur,Vert,41.25,41.25,1,,41.25,
https://www.megadental.fr/geo-pontics-preformes-renfert.html,,35792,GEO PONTICS PREFORMES (RENFERT),,,dimension_taille,17-14,50.37,50.37,1,,50.37,
https://www.megadental.fr/geo-pontics-preformes-renfert.html,,35792,GEO PONTICS PREFORMES (RENFERT),,,dimension_taille,42-32,50.37,50.37,1,,50.37,
https://www.megadental.fr/fame-cire-a-modeler-dentify.html,,35397,FAME CIRE A MODELER (DENTIFY),,,couleur,Gris,15.44,15.44,1,,15.44,
https://www.megadental.fr/pates-thermoplastiques-impression-coumpound-kerr.html,,36756,PÂTES THERMOPLASTIQUES - IMPRESSION COUMPOUND - (KERR),,,type_pate,"Rouge , enregistrement de l'occlusion",23,24.5,1,2,24.5,23
https://www.megadental.fr/fame-cire-a-modeler-dentify.html,,35397,FAME CIRE A MODELER (DENTIFY),,,couleur,Beige,15.44,15.44,1,,15.44,
https://www.megadental.fr/pates-thermoplastiques-impression-coumpound-kerr.html,,36756,PÂTES THERMOPLASTIQUES - IMPRESSION COUMPOUND - (KERR),,,type_pate,"Verte , pour joints périphériques",23,24.5,1,2,24.5,23
https://www.megadental.fr/geo-fil-de-cire-extra-dur-renfert.html,,35791,GEO FIL DE CIRE EXTRA DUR (RENFERT),,,dimension_taille,"5,0MM",20.34,20.34,1,,20.34,
https://www.megadental.fr/geo-snow-renfert.html,,35793,GEO SNOW (RENFERT),,,couleur,Transparent,22.92,22.92,1,,22.92,
https://www.megadental.fr/geo-snow-renfert.html,,35793,GEO SNOW (RENFERT),,,couleur,opaque,22.92,22.92,1,,22.92,
https://www.megadental.fr/plaque-thermoplastique-kemdent.html,,36844,PLAQUE THERMOPLASTIQUE (KEMDENT),,,couleur,Record blanc,20.9,20.9,1,,20.9,
https://www.megadental.fr/exa-technik-polissoirs-fins-6-edenta.html,,35370,EXA TECHNIK POLISSOIRS FINS (6) (EDENTA),,,modele,0656,25.5,25.5,1,,25.5,
https://www.megadental.fr/exa-technik-polissoirs-fins-6-edenta.html,,35370,EXA TECHNIK POLISSOIRS FINS (6) (EDENTA),,,modele,0654,25.5,25.5,1,,25.5,
https://www.megadental.fr/exa-technique-edenta.html,,35371,EXA-TECHNIQUE (EDENTA),,,modele,0664,16,16,1,,16,
https://www.megadental.fr/exa-technique-edenta.html,,35371,EXA-TECHNIQUE (EDENTA),,,modele,0663,16,16,1,,16,
https://www.megadental.fr/exa-technique-edenta.html,,35371,EXA-TECHNIQUE (EDENTA),,,modele,0666,16,16,1,,16,
https://www.megadental.fr/exa-technique-edenta.html,,35371,EXA-TECHNIQUE (EDENTA),,,modele,0665,16,16,1,,16,
https://www.megadental.fr/exa-technique-edenta.html,,35371,EXA-TECHNIQUE (EDENTA),,,modele,0662,16,16,1,,16,
https://www.megadental.fr/drufosoft-dreve.html,,35145,DRUFOSOFT (DREVE),,,couleur,Bleu,43.9,43.9,1,,43.9,
https://www.megadental.fr/drufosoft-dreve.html,,35145,DRUFOSOFT (DREVE),,,couleur,Jaune,43.9,43.9,1,,43.9,
https://www.megadental.fr/drufosoft-dreve.html,,35145,DRUFOSOFT (DREVE),,,couleur,Rouge,43.9,43.9,1,,43.9,
https://www.megadental.fr/drufosoft-dreve.html,,35145,DRUFOSOFT (DREVE),,,couleur,blanche,43.9,43.9,1,,43.9,
https://www.megadental.fr/drufosoft-dreve.html,,35145,DRUFOSOFT (DREVE),,,couleur,Verte,43.9,43.9,1,,43.9,
https://www.megadental.fr/duran-plus-10-scheu.html,,35164,DURAN PLUS 10 (SCHEU),,,dimension_taille,1.5 x 125 mm,29.97,29.97,1,,29.97,
https://www.megadental.fr/duran-plus-10-scheu.html,,35164,DURAN PLUS 10 (SCHEU),,,dimension_taille,2 x 125 mm,35.9,35.9,1,,35.9,
https://www.megadental.fr/duran-plus-10-scheu.html,,35164,DURAN PLUS 10 (SCHEU),,,dimension_taille,0.625 x 125 mm,21.94,21.94,1,,21.94,
https://www.megadental.fr/duran-plus-10-scheu.html,,35164,DURAN PLUS 10 (SCHEU),,,dimension_taille,0.5 x 125 mm,20.34,20.34,1,,20.34,
https://www.megadental.fr/duran-plus-10-scheu.html,,35164,DURAN PLUS 10 (SCHEU),,,dimension_taille,075 x 125 mm,24.1,24.1,1,,24.1,
https://www.megadental.fr/duran-plus-10-scheu.html,,35164,DURAN PLUS 10 (SCHEU),,,dimension_taille,1 x 125 mm,25.5,25.5,1,,25.5,
https://www.megadental.fr/duran-100-scheu.html,,35162,DURAN 100 (SCHEU),,"Blocs élastiques durs  très transparents qui adhèrent à la résine pour la
réalisation de guides chirurgicaux. Aucun pré-séchage nécessaire.",dimension_taille,2 x 125 mm,320.3,320.3,1,,320.3,
https://www.megadental.fr/duran-100-scheu.html,,35162,DURAN 100 (SCHEU),,"Blocs élastiques durs  très transparents qui adhèrent à la résine pour la
réalisation de guides chirurgicaux. Aucun pré-séchage nécessaire.",dimension_taille,0.75 x 125 mm,188.95,207.8,1,,188.95,
https://www.megadental.fr/duran-100-scheu.html,,35162,DURAN 100 (SCHEU),,"Blocs élastiques durs  très transparents qui adhèrent à la résine pour la
réalisation de guides chirurgicaux. Aucun pré-séchage nécessaire.",dimension_taille,1 x 125 mm,198.95,234,1,,198.95,
https://www.megadental.fr/duran-100-scheu.html,,35162,DURAN 100 (SCHEU),,"Blocs élastiques durs  très transparents qui adhèrent à la résine pour la
réalisation de guides chirurgicaux. Aucun pré-séchage nécessaire.",dimension_taille,0.5 x 125 mm,178.34,178.34,1,,178.34,
https://www.megadental.fr/duran-10-scheu.html,,35165,DURAN  10     (SCHEU),,Blocs élastiques dursAvantages :• Très transparents qui adhèrent à la résine• Aucun pré-séchage nécessaireCaractéristiques techniques :• Ronds Ø 125 mm - Couleur naturel,dimension_taille,0.75 x 125 mm,23.1,25,1,,23.1,
https://www.megadental.fr/duran-10-scheu.html,,35165,DURAN  10     (SCHEU),,Blocs élastiques dursAvantages :• Très transparents qui adhèrent à la résine• Aucun pré-séchage nécessaireCaractéristiques techniques :• Ronds Ø 125 mm - Couleur naturel,dimension_taille,1.5 x 125 mm,21.85,31.62,1,,21.85,
https://www.megadental.fr/duran-10-scheu.html,,35165,DURAN  10     (SCHEU),,Blocs élastiques dursAvantages :• Très transparents qui adhèrent à la résine• Aucun pré-séchage nécessaireCaractéristiques techniques :• Ronds Ø 125 mm - Couleur naturel,dimension_taille,0.5 x 125 mm,21.3,21.3,1,,21.3,
https://www.megadental.fr/duran-10-scheu.html,,35165,DURAN  10     (SCHEU),,Blocs élastiques dursAvantages :• Très transparents qui adhèrent à la résine• Aucun pré-séchage nécessaireCaractéristiques techniques :• Ronds Ø 125 mm - Couleur naturel,dimension_taille,3 x 125 mm,41,41,1,,41,
