url,marque,id_variante,designation,reference,descriptif,atribute1,attribute_1_value,atribute2,attribute_2_value,atribute3,attribute_3_value,prix_promo_unit,ref_price_unit,qty_dgrsf_1,qty_dgrsf_2,prix_prom_dgrsf_1,prix_prom_dgrsf_2
https://www.megadental.fr/thermoformage-bioplast-molles-scheu.html,SCHEU,37630,THERMOFORMAGE BIOPLAST MOLLES (SCHEU),5833-014,"Plaques
molles élastiquesAvantages :• Siliconnées  ne s'unissant pas à la résine auto. • Pour la réalisation de duplicatas  des protège-dents  des gouttières pour
bruxomanes et des positionneurs. Caractéristiques techniques :• Conditionnement de vente : boîte de 10• Ronds à 125 mm - Couleur clair• Carrés 125 x 125 mm - Couleur clair",dimension_taille,1.5 x 125 mm,forme,Ronde,quantite,10,24,24,1,,24,
https://www.megadental.fr/thermoformage-bioplast-molles-scheu.html,SCHEU,37630,THERMOFORMAGE BIOPLAST MOLLES (SCHEU),5833-014,"Plaques
molles élastiquesAvantages :• Siliconnées  ne s'unissant pas à la résine auto. • Pour la réalisation de duplicatas  des protège-dents  des gouttières pour
bruxomanes et des positionneurs. Caractéristiques techniques :• Conditionnement de vente : boîte de 10• Ronds à 125 mm - Couleur clair• Carrés 125 x 125 mm - Couleur clair",dimension_taille,2 x 125 mm,forme,Ronde,quantite,10,34,34,1,,34,
https://www.megadental.fr/thermoformage-bioplast-molles-scheu.html,SCHEU,37630,THERMOFORMAGE BIOPLAST MOLLES (SCHEU),5833-014,"Plaques
molles élastiquesAvantages :• Siliconnées  ne s'unissant pas à la résine auto. • Pour la réalisation de duplicatas  des protège-dents  des gouttières pour
bruxomanes et des positionneurs. Caractéristiques techniques :• Conditionnement de vente : boîte de 10• Ronds à 125 mm - Couleur clair• Carrés 125 x 125 mm - Couleur clair",dimension_taille,1 x 125 mm,forme,Ronde,quantite,100,175,175,1,,175,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,022 mm",utilisation,Mandibulaire,modele,Gauche,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,022 mm",utilisation,Mandibulaire,modele,Droite,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,022 mm",utilisation,Mandibulaire,modele,Droite(10),39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,018 mm",utilisation,Mandibulaire,modele,Gauche,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,018 mm",utilisation,Mandibulaire,modele,Droite,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,018 mm",utilisation,2ème Prémolaire,modele,Gauche,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,022 mm",utilisation,Mandibulaire 2e molaire,modele,Gauche,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,022 mm",utilisation,2eme molaire,modele,Gauche,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,022 mm",utilisation,2eme molaire,modele,Droite,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,018 mm",utilisation,2eme molaire,modele,Gauche,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,018 mm",utilisation,2eme molaire,modele,Droite,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,022 mm",utilisation,2e molaire roth,modele,Droite,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,018 mm",utilisation,Mandibulaire 1ere molaire,modele,Droit,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,022 mm",utilisation,Mandibulaire DBL,modele,Gauche,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,018 mm",utilisation,Mandibulaire DBL,modele,Droite,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,0.018,utilisation,Mandibulaire DBL,modele,Gauche,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,022 mm",utilisation,DBL conv,modele,Gauche,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,022 mm",utilisation,DBL conv,modele,Droite,39.9,56,1,,39.9,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,018 mm",utilisation,DBL conv,modele,Gauche,39.9,56,1,,39.9,
https://www.megadental.fr/acryl-ortho-dental-excellence.html,Dental excellence,34179,ACRYL ORTHO (Dental excellence),6003-191,Résine transparente conçue pour la confection d'appareils orthodontiques  par la méthode du saupoudrage et du bourrage.Elle se distingue par l'absence de bulles et de porosités  ainsi que par sa précision.Ne colle pas aux dents prothétiques.Avantages : • Précise• Rapide• Sans bulles• Sans cadmiumCaractéristiques techniques :• Conditionnements de vente :     - La poudre de 1 kg    - La poudre de 500 g    - Le liquide de 500 ml , , , , , , ,19.5,39,1,,19.5,
https://www.megadental.fr/tubes-buccaux-masel.html,MASEL,37691,TUBES BUCCAUX (MASEL),7189-173,Gamme complète de tubes buccaux moulés selon les toutes dernières normesproposant toutes les caractéristiques de straight wireLa gamme comprend des tubes simples  des doubles et triples convertibles ou non  en techniques tournées et non tournéesAvantages :• Passage profilé pour engagement facile des arcs• Tous les tubes comportent un crochet• Disponibles pré-soudés sur baguesCaractéristiques techniques : • Conditionnement de vente : sachet de 5 • Tubes disponibles en .018 et .022.• Acier inoxydable moulé.• Tubes secondaires de .045 de diamètre.,dimension_taille,"0,018 mm",utilisation,DBL conv,modele,Droite,39.9,56,1,,39.9,
https://www.megadental.fr/acryl-ortho-dental-excellence.html,Dental excellence,34179,ACRYL ORTHO (Dental excellence),6003-191,Résine transparente conçue pour la confection d'appareils orthodontiques  par la méthode du saupoudrage et du bourrage.Elle se distingue par l'absence de bulles et de porosités  ainsi que par sa précision.Ne colle pas aux dents prothétiques.Avantages : • Précise• Rapide• Sans bulles• Sans cadmiumCaractéristiques techniques :• Conditionnements de vente :     - La poudre de 1 kg    - La poudre de 500 g    - Le liquide de 500 ml , , , , , , ,33.5,67,1,,33.5,
https://www.megadental.fr/acryl-ortho-dental-excellence.html,Dental excellence,34179,ACRYL ORTHO (Dental excellence),6003-191,Résine transparente conçue pour la confection d'appareils orthodontiques  par la méthode du saupoudrage et du bourrage.Elle se distingue par l'absence de bulles et de porosités  ainsi que par sa précision.Ne colle pas aux dents prothétiques.Avantages : • Précise• Rapide• Sans bulles• Sans cadmiumCaractéristiques techniques :• Conditionnements de vente :     - La poudre de 1 kg    - La poudre de 500 g    - Le liquide de 500 ml , , , , , , ,49.5,99,1,,49.5,
https://www.megadental.fr/contre-angle-bague-verte-kit-stripping-coxo-959-0017.html,megamaster-by-coxo,19291,CONTRE ANGLE BAGUE VERTE KIT STRIPPING MMCX,2239-171,Le contre angle est réservé à l'usage du stripping  avec un mouvement de va et vient  ratio de 4 pour 1 (bague verte). Le contre angle est sans lumière sans irrigation interne.L'emmenchement des strips est standard  conique.Avantages :• Les strips peuvent être positionnés à 360 ° par rapport à la tête du contre angle.• Les strips sont diamantés sur les deux faces.Caractéristiques techniques :• Conditionnement de vente : Le kit comprend le contre angle  5 jeux de cale  dix strips diamantés de granulométrie et épaisseur ;    - 15 microns mètre (code couleur jaune) et d'épaisseur 0.05 mm  code iso 001-015H.     Quantité : 2 .    - 25 microns mètre (code couleur blanc) et d'épaisseur 0.08 mm  code iso 001-025H.     Quantité : 2 .    - 40 microns mètre (code couleur rouge) et d'épaisseur 0.14 mm code iso 001-40H.     Quantité : 2 .    - 60 microns mètre (code couleur gris) et d'épaisseur 0.18 mm code iso 001-060H.     Quantité : 2 .    - 90 microns mètre (code couleur vert) et d'épaisseur 0.24 mm  code iso 001-090H.     Quantité : 2 .• Tête rotative• Code article fournisseur : C311KIT• Compatible avec des fraises de diamètre Φ 2.35mm• Garantie: 1 an , , , , , , ,499,675,,,,
https://www.megadental.fr/tubes-buccaux-maxi-masel.html,MASEL,37692,TUBES BUCCAUX MAXI (MASEL),7356-172,,dimension_taille,"0,018 mm",modele,Maxillaire,caracteristique,Gauche,29.35,30.7,1,5,30.7,29.35
https://www.megadental.fr/tubes-buccaux-maxi-masel.html,MASEL,37692,TUBES BUCCAUX MAXI (MASEL),7356-172,,dimension_taille,"0,022 mm",modele,Maxillaire,caracteristique,Droite,29.35,30.7,1,5,30.7,29.35
https://www.megadental.fr/thermoformage-bioplast-molles-886-6386.html,scheu,14952,THERMOFORMAGE BIOPLAST-MOLLES,8508-008,"Plaques
molles élastiques  siliconnées  ne s'unissant pas à la résine auto. 
Pour la réalisation de duplicatas  des protège-dents  des gouttières pour
bruxomanes et des positionneurs. 



Ronds à 125 mm - Couleur clair
Carrés 125 x 125 mm - Couleur clair", , , , , , ,23,23,,,,
https://www.megadental.fr/initial-iq-lustre-pastes-one-gc.html,GC,39183,Initial IQ Lustre Pastes One (GC),5618-018,"La céramique à peindre la plus polyvalente avec une
fluorescence améliorée pour la coloration externe et la caractérisation interne
des sous-structures. Avantages :• Profondeur réaliste de la
lumière dynamique pour un effet 3D naturel grâce à un mélange de fines particules de céramique vitreuse• Application plus facile et précise grâce à une pâte unique et améliorée  de consistance fine et thixotropique• Prêt à l’emploi et adaptable à la consistance de votre choix.• Une fluorescence optimale pour des dents naturelles sous n'importe qu'elle lumière• Combinaison parfaite avec Initial SQIN pour la technique de
micro-layering du tout céramique• Utilisé comme couche de couleur et d'individualisation
assurant une cuisson de connexion parfaite avant l'application du SQIN dans la
technique de micro-layeringCaractéristiques Techniques :• Disponible en plusieurs teintes ",teinte,L-1,quantite,4g, , ,74,74,1,,74,
https://www.megadental.fr/initial-iq-lustre-pastes-one-gc.html,GC,39183,Initial IQ Lustre Pastes One (GC),5618-018,"La céramique à peindre la plus polyvalente avec une
fluorescence améliorée pour la coloration externe et la caractérisation interne
des sous-structures. Avantages :• Profondeur réaliste de la
lumière dynamique pour un effet 3D naturel grâce à un mélange de fines particules de céramique vitreuse• Application plus facile et précise grâce à une pâte unique et améliorée  de consistance fine et thixotropique• Prêt à l’emploi et adaptable à la consistance de votre choix.• Une fluorescence optimale pour des dents naturelles sous n'importe qu'elle lumière• Combinaison parfaite avec Initial SQIN pour la technique de
micro-layering du tout céramique• Utilisé comme couche de couleur et d'individualisation
assurant une cuisson de connexion parfaite avant l'application du SQIN dans la
technique de micro-layeringCaractéristiques Techniques :• Disponible en plusieurs teintes ",teinte,L-N,quantite,4g, , ,74,74,1,,74,
https://www.megadental.fr/initial-iq-lustre-pastes-one-gc.html,GC,39183,Initial IQ Lustre Pastes One (GC),5618-018,"La céramique à peindre la plus polyvalente avec une
fluorescence améliorée pour la coloration externe et la caractérisation interne
des sous-structures. Avantages :• Profondeur réaliste de la
lumière dynamique pour un effet 3D naturel grâce à un mélange de fines particules de céramique vitreuse• Application plus facile et précise grâce à une pâte unique et améliorée  de consistance fine et thixotropique• Prêt à l’emploi et adaptable à la consistance de votre choix.• Une fluorescence optimale pour des dents naturelles sous n'importe qu'elle lumière• Combinaison parfaite avec Initial SQIN pour la technique de
micro-layering du tout céramique• Utilisé comme couche de couleur et d'individualisation
assurant une cuisson de connexion parfaite avant l'application du SQIN dans la
technique de micro-layeringCaractéristiques Techniques :• Disponible en plusieurs teintes ",teinte,L-D,quantite,4g, , ,74,74,1,,74,
https://www.megadental.fr/initial-iq-lustre-pastes-one-gc.html,GC,39183,Initial IQ Lustre Pastes One (GC),5618-018,"La céramique à peindre la plus polyvalente avec une
fluorescence améliorée pour la coloration externe et la caractérisation interne
des sous-structures. Avantages :• Profondeur réaliste de la
lumière dynamique pour un effet 3D naturel grâce à un mélange de fines particules de céramique vitreuse• Application plus facile et précise grâce à une pâte unique et améliorée  de consistance fine et thixotropique• Prêt à l’emploi et adaptable à la consistance de votre choix.• Une fluorescence optimale pour des dents naturelles sous n'importe qu'elle lumière• Combinaison parfaite avec Initial SQIN pour la technique de
micro-layering du tout céramique• Utilisé comme couche de couleur et d'individualisation
assurant une cuisson de connexion parfaite avant l'application du SQIN dans la
technique de micro-layeringCaractéristiques Techniques :• Disponible en plusieurs teintes ",teinte,L-C,quantite,4g, , ,74,74,1,,74,
https://www.megadental.fr/initial-iq-lustre-pastes-one-gc.html,GC,39183,Initial IQ Lustre Pastes One (GC),5618-018,"La céramique à peindre la plus polyvalente avec une
fluorescence améliorée pour la coloration externe et la caractérisation interne
des sous-structures. Avantages :• Profondeur réaliste de la
lumière dynamique pour un effet 3D naturel grâce à un mélange de fines particules de céramique vitreuse• Application plus facile et précise grâce à une pâte unique et améliorée  de consistance fine et thixotropique• Prêt à l’emploi et adaptable à la consistance de votre choix.• Une fluorescence optimale pour des dents naturelles sous n'importe qu'elle lumière• Combinaison parfaite avec Initial SQIN pour la technique de
micro-layering du tout céramique• Utilisé comme couche de couleur et d'individualisation
assurant une cuisson de connexion parfaite avant l'application du SQIN dans la
technique de micro-layeringCaractéristiques Techniques :• Disponible en plusieurs teintes ",teinte,L-3,quantite,4g, , ,74,74,1,,74,
https://www.megadental.fr/initial-iq-lustre-pastes-one-gc.html,GC,39183,Initial IQ Lustre Pastes One (GC),5618-018,"La céramique à peindre la plus polyvalente avec une
fluorescence améliorée pour la coloration externe et la caractérisation interne
des sous-structures. Avantages :• Profondeur réaliste de la
lumière dynamique pour un effet 3D naturel grâce à un mélange de fines particules de céramique vitreuse• Application plus facile et précise grâce à une pâte unique et améliorée  de consistance fine et thixotropique• Prêt à l’emploi et adaptable à la consistance de votre choix.• Une fluorescence optimale pour des dents naturelles sous n'importe qu'elle lumière• Combinaison parfaite avec Initial SQIN pour la technique de
micro-layering du tout céramique• Utilisé comme couche de couleur et d'individualisation
assurant une cuisson de connexion parfaite avant l'application du SQIN dans la
technique de micro-layeringCaractéristiques Techniques :• Disponible en plusieurs teintes ",teinte,L-B,quantite,4g, , ,74,74,1,,74,
https://www.megadental.fr/initial-iq-lustre-pastes-one-gc.html,GC,39183,Initial IQ Lustre Pastes One (GC),5618-018,"La céramique à peindre la plus polyvalente avec une
fluorescence améliorée pour la coloration externe et la caractérisation interne
des sous-structures. Avantages :• Profondeur réaliste de la
lumière dynamique pour un effet 3D naturel grâce à un mélange de fines particules de céramique vitreuse• Application plus facile et précise grâce à une pâte unique et améliorée  de consistance fine et thixotropique• Prêt à l’emploi et adaptable à la consistance de votre choix.• Une fluorescence optimale pour des dents naturelles sous n'importe qu'elle lumière• Combinaison parfaite avec Initial SQIN pour la technique de
micro-layering du tout céramique• Utilisé comme couche de couleur et d'individualisation
assurant une cuisson de connexion parfaite avant l'application du SQIN dans la
technique de micro-layeringCaractéristiques Techniques :• Disponible en plusieurs teintes ",teinte,L-2,quantite,4g, , ,74,74,1,,74,
https://www.megadental.fr/initial-iq-lustre-pastes-one-gc.html,GC,39183,Initial IQ Lustre Pastes One (GC),5618-018,"La céramique à peindre la plus polyvalente avec une
fluorescence améliorée pour la coloration externe et la caractérisation interne
des sous-structures. Avantages :• Profondeur réaliste de la
lumière dynamique pour un effet 3D naturel grâce à un mélange de fines particules de céramique vitreuse• Application plus facile et précise grâce à une pâte unique et améliorée  de consistance fine et thixotropique• Prêt à l’emploi et adaptable à la consistance de votre choix.• Une fluorescence optimale pour des dents naturelles sous n'importe qu'elle lumière• Combinaison parfaite avec Initial SQIN pour la technique de
micro-layering du tout céramique• Utilisé comme couche de couleur et d'individualisation
assurant une cuisson de connexion parfaite avant l'application du SQIN dans la
technique de micro-layeringCaractéristiques Techniques :• Disponible en plusieurs teintes ",teinte,L-A,quantite,4g, , ,74,74,1,,74,
https://www.megadental.fr/initial-iq-lustre-pastes-one-gc.html,GC,39183,Initial IQ Lustre Pastes One (GC),5618-018,"La céramique à peindre la plus polyvalente avec une
fluorescence améliorée pour la coloration externe et la caractérisation interne
des sous-structures. Avantages :• Profondeur réaliste de la
lumière dynamique pour un effet 3D naturel grâce à un mélange de fines particules de céramique vitreuse• Application plus facile et précise grâce à une pâte unique et améliorée  de consistance fine et thixotropique• Prêt à l’emploi et adaptable à la consistance de votre choix.• Une fluorescence optimale pour des dents naturelles sous n'importe qu'elle lumière• Combinaison parfaite avec Initial SQIN pour la technique de
micro-layering du tout céramique• Utilisé comme couche de couleur et d'individualisation
assurant une cuisson de connexion parfaite avant l'application du SQIN dans la
technique de micro-layeringCaractéristiques Techniques :• Disponible en plusieurs teintes ",teinte,V Shades Set,quantite,88g, , ,868.92,868.92,1,,868.92,
https://www.megadental.fr/initial-lq-sqin-gc.html,GC,39184,Initial lQ Sqin (GC),5756-018,Système de céramique avec forme et couleur à peindre.Avantages :• Mélange affiné de verre à base de feldspath conçu pour la technique IQ ONE SQIN (micro-layering)• Propriétés d’application et de modelage uniques• Modelage esthétique avec des propriétés auto-glaze après la cuisson de la céramique• Forme et texture faciles• Esthétique 3DCaractéristiques :• Disponible en plusieurs teintes,teinte,L-5,quantite,4g, , ,74,74,1,,74,
https://www.megadental.fr/initial-lq-sqin-gc.html,GC,39184,Initial lQ Sqin (GC),5756-018,Système de céramique avec forme et couleur à peindre.Avantages :• Mélange affiné de verre à base de feldspath conçu pour la technique IQ ONE SQIN (micro-layering)• Propriétés d’application et de modelage uniques• Modelage esthétique avec des propriétés auto-glaze après la cuisson de la céramique• Forme et texture faciles• Esthétique 3DCaractéristiques :• Disponible en plusieurs teintes,teinte,L-10,quantite,4g, , ,74,74,1,,74,
https://www.megadental.fr/initial-lq-sqin-gc.html,GC,39184,Initial lQ Sqin (GC),5756-018,Système de céramique avec forme et couleur à peindre.Avantages :• Mélange affiné de verre à base de feldspath conçu pour la technique IQ ONE SQIN (micro-layering)• Propriétés d’application et de modelage uniques• Modelage esthétique avec des propriétés auto-glaze après la cuisson de la céramique• Forme et texture faciles• Esthétique 3DCaractéristiques :• Disponible en plusieurs teintes,teinte,L-4,quantite,4g, , ,74,74,1,,74,
